date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:31:48	483/483	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/archive/ICIT-2006/index.html	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/archive/ICIT-2006/index.html	(from http://icit.github.io/)
17:31:48	11199/11199	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202016%2022:19:55%20GMT	http://icit.github.io/contact.html	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/contact.html	(from http://icit.github.io/)
17:31:49	12010/12010	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202016%2022:19:55%20GMT	http://icit.github.io/news.html	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/news.html	(from http://icit.github.io/)
17:31:52	17972/17972	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/ieee-tl.jpeg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/ieee-tl.jpg	(from http://icit.github.io/)
17:32:02	58338/58338	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/2_DeptIT.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/2_DeptIT.jpg	(from http://icit.github.io/)
17:32:05	20057/20057	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/3_OCAC.png	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/3_OCAC.png	(from http://icit.github.io/)
17:32:06	5141/5141	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/4_OMC.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/4_OMC.jpg	(from http://icit.github.io/)
17:32:07	3922/3922	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/5_OSMC.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/5_OSMC.jpg	(from http://icit.github.io/)
17:32:25	105903/105903	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/6_IDCO.png	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/6_IDCO.png	(from http://icit.github.io/)
17:32:31	263096/263096	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/1_DRDO.png	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/1_DRDO.png	(from http://icit.github.io/)
17:32:37	71519/71519	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/7_OLM.png	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/7_OLM.png	(from http://icit.github.io/)
17:32:40	19734/19734	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/9_Boyanika.png	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/9_Boyanika.png	(from http://icit.github.io/)
17:32:54	84402/84402	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/10_NALCO.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/10_NALCO.jpg	(from http://icit.github.io/)
17:32:57	16072/16072	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/11_SIT.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/11_SIT.jpg	(from http://icit.github.io/)
17:33:19	292605/292605	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/8_CIME.png	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/8_CIME.png	(from http://icit.github.io/)
17:33:22	15119/15119	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/13_printlink.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/13_printlink.jpg	(from http://icit.github.io/)
17:33:38	254314/254314	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/12_NIST.png	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/12_NIST.png	(from http://icit.github.io/)
17:33:40	4738/4738	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/15_esquare.png	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/15_esquare.png	(from http://icit.github.io/)
17:34:00	124623/124623	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/16_RITE.png	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/16_RITE.png	(from http://icit.github.io/)
17:34:17	83615/83615	---MC-	200	added ('OK')	text/javascript	date:Fri,%2016%20Oct%202015%2018:27:31%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/2.1.0/jquery.min.js	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/ajax.googleapis.com/ajax/libs/jquery/2.1.0/jquery.min.js	(from http://icit.github.io/)
17:34:18	29376/29376	---M-Z	200	added ('OK')	application/x-javascript	etag:%229ac00de-72c0-538b2e93d5c00%22	https://cdn.ncsu.edu/brand-assets/bootstrap/js/bootstrap.min.js	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/cdn.ncsu.edu/brand-assets/bootstrap/js/bootstrap.min.js	(from http://icit.github.io/)
17:34:23	27805/27805	---MC-	200	added ('OK')	text/javascript	date:Wed,%2028%20Sep%202016%2020:19:01%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/www.google-analytics.com/analytics.js	(from http://icit.github.io/)
17:34:24	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2258389366-247c%22	http://icit.github.io/assets/img/gray-square.gif	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/img/gray-square.27.delayed	(from http://icit.github.io/assets/css/bootstrap.min.css)
17:34:24	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2258389366-247c%22	http://icit.github.io/assets/fonts/fontawesome-webfont.eot?v=4.3.0	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/fonts/fontawesome-webfonte0a5.eot	(from http://icit.github.io/assets/css/font-awesome.min.css)
17:34:24	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2258389366-247c%22	http://icit.github.io/assets/fonts/fontawesome-webfont.eot?	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/fonts/fontawesome-webfontd41d.eot	(from http://icit.github.io/assets/css/font-awesome.min.css)
17:34:25	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2258389366-247c%22	http://icit.github.io/assets/fonts/fontawesome-webfont.woff2?v=4.3.0	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/fonts/fontawesome-webfonte0a5.woff2	(from http://icit.github.io/assets/css/font-awesome.min.css)
17:34:25	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22585337e5-247c%22	http://icit.github.io/assets/fonts/fontawesome-webfont.woff?v=4.3.0	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/fonts/fontawesome-webfonte0a5.woff	(from http://icit.github.io/assets/css/font-awesome.min.css)
17:34:25	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2258389366-247c%22	http://icit.github.io/assets/fonts/fontawesome-webfont.ttf?v=4.3.0	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/fonts/fontawesome-webfonte0a5.ttf	(from http://icit.github.io/assets/css/font-awesome.min.css)
17:34:26	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2258389366-247c%22	http://icit.github.io/assets/fonts/fontawesome-webfont.svg?v=4.3.0	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/fonts/fontawesome-webfonte0a5.svg	(from http://icit.github.io/assets/css/font-awesome.min.css)
17:34:28	16366/16366	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/css/back.png	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/css/back.png	(from http://icit.github.io/assets/css/icit.css)
17:34:29	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22582a2740-247c%22	http://icit.github.io/assets/faces/none.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/none.jpg	(from http://icit.github.io/program/keynotes.html)
17:34:29	11765/11765	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202016%2022:19:55%20GMT	http://icit.github.io/cfp/publication-requirements.html	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/cfp/publication-requirements.html	(from http://icit.github.io/cfp/general.html)
17:34:29	11480/11480	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202016%2022:19:55%20GMT	http://icit.github.io/cfp/formatting-instructions.html	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/cfp/formatting-instructions.html	(from http://icit.github.io/cfp/general.html)
17:35:10	1366158/1366158	---M--	200	added ('OK')	application/pdf	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/cfps/ICIT-2016_CFP.pdf	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/cfps/ICIT-2016_CFP.pdf	(from http://icit.github.io/)
17:35:17	42595/42595	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/mohanty.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/mohanty.jpg	(from http://icit.github.io/team/organizing-committee.html)
17:35:19	54885/54885	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/nayak.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/nayak.jpg	(from http://icit.github.io/team/organizing-committee.html)
17:35:19	9397/9397	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/sengupta.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/sengupta.jpg	(from http://icit.github.io/team/organizing-committee.html)
17:35:20	4754/4754	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/ddas.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/ddas.jpg	(from http://icit.github.io/team/organizing-committee.html)
17:35:33	83829/83829	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/ganapathiraju.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/ganapathiraju.jpg	(from http://icit.github.io/team/organizing-committee.html)
17:35:37	22114/22114	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/borowczak.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/borowczak.jpg	(from http://icit.github.io/team/organizing-committee.html)
17:35:38	7914/7914	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/rath.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/rath.jpg	(from http://icit.github.io/team/organizing-committee.html)
17:37:17	722343/722343	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/nray.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/nray.jpg	(from http://icit.github.io/team/organizing-committee.html)
17:37:30	74393/74393	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/biswal.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/biswal.jpg	(from http://icit.github.io/team/organizing-committee.html)
17:37:31	4604/4604	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/chatterjee.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/chatterjee.jpg	(from http://icit.github.io/team/organizing-committee.html)
17:37:35	27264/27264	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/adas.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/adas.jpg	(from http://icit.github.io/team/organizing-committee.html)
17:37:37	9409/9409	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/missing.png	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/missing.png	(from http://icit.github.io/team/organizing-committee.html)
17:39:07	1290203/1290203	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/patra.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/patra.jpg	(from http://icit.github.io/team/organizing-committee.html)
17:39:10	2834565/2834565	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/logos/icit2016-bhubaneswar3.png	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/logos/icit2016-bhubaneswar3.png	(from http://icit.github.io/)
17:39:12	9709/9709	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/nanda.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/nanda.jpg	(from http://icit.github.io/team/organizing-committee.html)
17:40:49	631725/631725	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/smishra.png	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/smishra.png	(from http://icit.github.io/team/organizing-committee.html)
17:40:51	11851/11851	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/mohapatra.jpg	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/mohapatra.jpg	(from http://icit.github.io/team/organizing-committee.html)
17:41:03	67520/67520	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/faces/misra.png	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/faces/misra.png	(from http://icit.github.io/team/organizing-committee.html)
17:41:03	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2258389366-247c%22	http://icit.github.io/archive/ICIT-2014/backblue.gif	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/archive/ICIT-2014/backblue.gif	(from http://icit.github.io/archive/ICIT-2014/index.html)
17:41:03	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22582a2740-247c%22	http://icit.github.io/archive/ICIT-2014/fade.gif	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/archive/ICIT-2014/fade.gif	(from http://icit.github.io/archive/ICIT-2014/index.html)
17:41:04	16768/16768	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/archive/ICIT-2014/silicon.ac.in/icit2014/index.html	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/archive/ICIT-2014/silicon.ac.in/icit2014/index.html	(from http://icit.github.io/archive/ICIT-2014/index.html)
17:41:04	1225/1225	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/archive/ICIT-2006/IndexUp.html	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/archive/ICIT-2006/IndexUp.html	(from http://icit.github.io/archive/ICIT-2006/index.html)
17:41:04	522/522	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/archive/ICIT-2006/IndexDown.html	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/archive/ICIT-2006/IndexDown.html	(from http://icit.github.io/archive/ICIT-2006/index.html)
17:41:51	3335858/3335858	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202016%2022:19:52%20GMT	http://icit.github.io/assets/sponsors/14_SEC.png	C:/Users/smohanty/Dropbox/SM_Working_DOC/Services/2016/ICIT_2016/Website_2017-01-13/ICIT_2017-01-13/icit.github.io/assets/sponsors/14_SEC.png	(from http://icit.github.io/)
